Average word length,Pausality,Average NP length,Average sentence length,Number of clauses,Number of words,Number of verbs,Number of adjectives,Number of passive voice,Emotiveness,Content diversity,Redundancy,Lexical diversity,Number of modal verbs,Number of typos
4.425,1.0,1.4285714285714286,6.714285714285714,7,40,2,9,0,0.8,0.525,2.142857142857143,0.85,0,0
4.018372703412074,1.6363636363636365,1.8349514563106797,13.181818181818182,33,381,37,48,1,0.6181818181818182,0.3884514435695538,5.575757575757576,0.5249343832020997,3,3
4.100456621004566,1.3125,1.9655172413793103,15.0,16,219,26,21,2,0.5223880597014925,0.4520547945205479,6.5,0.6301369863013698,3,2
4.536585365853658,1.8,1.75,18.2,5,82,12,9,0,0.4375,0.6097560975609756,6.0,0.8414634146341463,0,0
4.29054054054054,2.0,1.8974358974358974,23.142857142857142,7,148,11,12,1,0.44680851063829785,0.4594594594594595,9.857142857142858,0.6621621621621622,0,6
4.407407407407407,1.1764705882352942,1.829268292682927,10.705882352941176,17,162,11,14,1,0.6041666666666666,0.42592592592592593,5.117647058823529,0.6111111111111112,2,3
4.030120481927711,3.4,2.225,36.6,5,166,18,12,2,0.43137254901960786,0.4759036144578313,16.6,0.6987951807228916,1,5
4.615942028985507,2.272727272727273,1.9142857142857144,14.818181818181818,11,138,20,13,1,0.33962264150943394,0.5652173913043478,5.363636363636363,0.782608695652174,1,4
4.346153846153846,1.0,1.5555555555555556,9.666666666666666,3,26,3,4,0,0.4444444444444444,0.46153846153846156,4.333333333333333,0.7692307692307693,0,0
3.75,1.25,1.8461538461538463,15.25,4,56,6,5,0,0.47058823529411764,0.4642857142857143,7.0,0.7678571428571429,0,1
3.967741935483871,1.0,1.5263157894736843,11.333333333333334,6,62,9,7,0,0.5789473684210527,0.45161290322580644,5.333333333333333,0.8225806451612904,0,1
4.152317880794702,1.5555555555555556,1.975609756097561,9.944444444444445,18,151,21,12,3,0.4339622641509434,0.543046357615894,3.0555555555555554,0.7483443708609272,2,3
4.173913043478261,2.5,1.75,8.25,4,23,1,1,0,0.5,0.4782608695652174,2.75,0.9130434782608695,0,1
4.330188679245283,3.2,1.8928571428571428,24.4,5,106,8,7,1,0.5806451612903226,0.5283018867924528,8.8,0.7735849056603774,1,5
4.7,1.0,2.0,3.0,5,10,1,2,0,2.5,0.7,0.6,1.0,0,0
4.098591549295775,1.9230769230769231,1.95,18.307692307692307,13,213,29,18,2,0.410958904109589,0.460093896713615,7.769230769230769,0.6384976525821596,5,9
3.6956521739130435,1.6666666666666667,1.25,9.333333333333334,3,23,3,2,0,1.6,0.5652173913043478,3.3333333333333335,0.9130434782608695,1,1
4.303571428571429,3.0,2.3125,17.0,4,56,7,4,1,0.20833333333333334,0.5714285714285714,5.5,0.8214285714285714,0,0
4.102439024390244,1.3125,1.9038461538461537,14.125,16,205,16,22,0,0.6666666666666666,0.3902439024390244,6.5625,0.5658536585365853,2,2
4.155737704918033,1.9333333333333333,2.064516129032258,18.2,15,244,26,24,1,0.5,0.39344262295081966,7.866666666666666,0.5778688524590164,3,4
4.11578947368421,1.0,1.8333333333333333,14.571428571428571,7,95,10,10,0,0.6923076923076923,0.37894736842105264,7.571428571428571,0.6526315789473685,1,3
4.353932584269663,1.3846153846153846,1.8297872340425532,15.076923076923077,13,178,20,13,2,0.40625,0.4101123595505618,7.230769230769231,0.6123595505617978,1,2
4.269113149847095,1.7586206896551724,1.8602150537634408,13.03448275862069,29,327,30,28,0,0.42857142857142855,0.45565749235474007,5.172413793103448,0.6024464831804281,5,5
4.074906367041199,1.894736842105263,1.7868852459016393,15.947368421052632,19,267,33,23,1,0.7058823529411765,0.37453183520599254,7.631578947368421,0.5805243445692884,6,1
4.318181818181818,1.5,1.8888888888888888,12.5,6,66,9,7,1,0.47619047619047616,0.4696969696969697,5.5,0.7878787878787878,2,1
4.137931034482759,1.2,2.142857142857143,12.8,5,58,3,6,0,0.6470588235294118,0.43103448275862066,5.8,0.7413793103448276,0,0
4.473684210526316,4.0,1.2857142857142858,23.0,1,19,1,4,0,0.6666666666666666,0.6842105263157895,6.0,1.0,0,1
4.434782608695652,1.0,1.75,16.333333333333332,3,46,3,7,0,0.6,0.5,7.666666666666667,0.8478260869565217,0,1
4.326923076923077,5.333333333333333,2.0,27.0,12,260,26,14,2,0.3372093023255814,0.45384615384615384,9.916666666666666,0.5923076923076923,1,7
4.262910798122066,4.444444444444445,1.6714285714285715,28.11111111111111,9,213,31,18,1,0.43661971830985913,0.431924882629108,10.333333333333334,0.6244131455399061,6,3
3.9714285714285715,1.173913043478261,1.8225806451612903,11.826086956521738,23,245,31,22,1,0.527027027027027,0.44081632653061226,5.391304347826087,0.6285714285714286,5,6
4.298245614035087,1.4,1.6923076923076923,12.8,5,57,5,7,0,1.1428571428571428,0.47368421052631576,6.0,0.7719298245614035,0,1
4.163934426229508,1.2222222222222223,1.7142857142857142,14.777777777777779,9,122,22,9,0,0.3333333333333333,0.45901639344262296,6.888888888888889,0.6885245901639344,1,1
3.970873786407767,2.0833333333333335,1.9814814814814814,19.25,12,206,20,17,3,0.4461538461538462,0.4320388349514563,8.5,0.5970873786407767,1,2
4.043859649122807,2.066666666666667,1.890625,17.266666666666666,15,228,27,26,0,0.4857142857142857,0.42105263157894735,7.8,0.618421052631579,1,5
4.241830065359477,1.8,2.076923076923077,17.1,10,153,12,19,0,0.7441860465116279,0.45751633986928103,7.7,0.6470588235294118,2,2
5.16,3.5,3.0,22.25,4,75,7,13,1,0.48484848484848486,0.5733333333333334,7.25,0.7866666666666666,0,1
4.125,1.0,1.4,17.0,1,16,2,0,0,0.5,0.5625,7.0,1.0,0,0
3.9455128205128207,1.6363636363636365,1.963855421686747,15.818181818181818,22,312,30,30,0,0.5368421052631579,0.391025641025641,7.2727272727272725,0.5352564102564102,4,7
4.254545454545455,2.5,1.75,11.666666666666666,6,55,4,8,0,0.8461538461538461,0.4727272727272727,4.333333333333333,0.8,0,1
4.129287598944591,1.9714285714285715,1.7714285714285714,12.8,35,379,45,28,1,0.47107438016528924,0.40633245382585753,5.228571428571429,0.554089709762533,5,6
4.007751937984496,1.736842105263158,2.0,15.31578947368421,19,258,29,25,0,0.6493506493506493,0.4263565891472868,6.157894736842105,0.5891472868217055,7,4
4.2846715328467155,2.375,2.057142857142857,19.5,8,137,7,14,2,0.5476190476190477,0.5036496350364964,8.0,0.708029197080292,1,3
4.636363636363637,1.2142857142857142,2.2777777777777777,5.928571428571429,14,66,4,17,0,0.9565217391304348,0.6212121212121212,1.3571428571428572,0.8181818181818182,1,1
4.067189249720045,2.646153846153846,1.7729083665338645,16.384615384615383,65,893,105,53,3,0.46360153256704983,0.3583426651735722,6.538461538461538,0.4490481522956327,11,15
4.265625,1.25,2.111111111111111,17.25,4,64,6,5,0,0.391304347826087,0.34375,8.75,0.640625,1,0
4.263366336633664,2.75,1.7829457364341086,23.791666666666668,24,505,74,38,5,0.4967741935483871,0.3801980198019802,10.666666666666666,0.499009900990099,8,3
4.161538461538462,4.285714285714286,1.9393939393939394,22.857142857142858,7,130,13,17,0,0.5454545454545454,0.5307692307692308,7.428571428571429,0.7538461538461538,1,4
4.089506172839506,1.6521739130434783,1.7790697674418605,15.73913043478261,23,324,35,33,1,0.5913978494623656,0.39197530864197533,7.173913043478261,0.5432098765432098,2,4
4.267080745341615,1.6153846153846154,2.3076923076923075,14.0,13,161,14,16,1,0.5636363636363636,0.5093167701863354,5.153846153846154,0.7639751552795031,4,3
4.14792899408284,2.2857142857142856,1.6222222222222222,26.428571428571427,7,169,20,16,2,0.49019607843137253,0.4319526627218935,12.0,0.6331360946745562,3,3
4.208955223880597,1.25,2.0526315789473686,9.625,8,67,9,9,0,0.8,0.5074626865671642,3.75,0.7910447761194029,2,2
4.30635838150289,2.1818181818181817,1.8888888888888888,17.90909090909091,11,173,19,16,0,0.359375,0.4682080924855491,6.7272727272727275,0.6184971098265896,2,5
4.0,1.631578947368421,1.6323529411764706,14.526315789473685,19,245,35,10,4,0.3246753246753247,0.43673469387755104,6.105263157894737,0.6040816326530613,0,5
4.030769230769231,2.0,1.6875,12.833333333333334,6,65,3,6,0,0.7058823529411765,0.5384615384615384,4.166666666666667,0.7692307692307693,1,2
4.321608040201005,1.6470588235294117,1.9655172413793103,13.352941176470589,17,199,17,14,0,0.41935483870967744,0.46733668341708545,5.0588235294117645,0.6683417085427136,0,7
4.31438127090301,3.0,1.9878048780487805,19.61111111111111,18,299,29,28,1,0.5869565217391305,0.4180602006688963,8.055555555555555,0.5919732441471572,3,6
4.243947858472998,2.8529411764705883,1.9236111111111112,18.647058823529413,34,537,57,37,2,0.46540880503144655,0.3929236499068901,7.735294117647059,0.5139664804469274,6,9
4.098404255319149,1.9583333333333333,1.7128712871287128,17.625,24,376,37,31,0,0.4375,0.39361702127659576,7.875,0.5372340425531915,5,7
4.25,1.2727272727272727,1.8333333333333333,12.545454545454545,11,124,13,12,1,0.8,0.41935483870967744,6.090909090909091,0.6612903225806451,1,2
4.403846153846154,1.8666666666666667,2.1578947368421053,12.266666666666667,15,156,16,22,1,0.660377358490566,0.5384615384615384,4.0,0.7371794871794872,0,3
4.111940298507463,2.0,1.7142857142857142,21.142857142857142,7,134,17,11,0,0.4318181818181818,0.43283582089552236,9.428571428571429,0.7089552238805971,1,1
3.7027027027027026,2.0,2.0,14.333333333333334,3,37,4,5,0,0.38461538461538464,0.43243243243243246,6.666666666666667,0.8108108108108109,0,0
3.7241379310344827,1.9,1.78125,17.85,20,319,29,23,4,0.3956043956043956,0.3981191222570533,8.6,0.5611285266457681,3,9
4.247863247863248,2.066666666666667,1.981818181818182,17.666666666666668,15,234,15,22,2,0.6056338028169014,0.3974358974358974,8.133333333333333,0.5512820512820513,0,2
4.637931034482759,1.4285714285714286,1.8888888888888888,9.714285714285714,7,58,3,10,0,0.5789473684210527,0.5344827586206896,3.5714285714285716,0.7586206896551724,0,5
3.951417004048583,1.2142857142857142,1.8082191780821917,10.035714285714286,28,247,28,32,0,0.5394736842105263,0.4817813765182186,3.857142857142857,0.6437246963562753,1,12
3.782608695652174,2.4,1.56,20.8,5,92,10,5,0,0.5416666666666666,0.43478260869565216,9.4,0.6956521739130435,2,0
4.494949494949495,2.0,2.02,17.23076923076923,13,198,16,31,0,0.7142857142857143,0.4898989898989899,6.769230769230769,0.6313131313131313,0,8
4.076923076923077,1.4285714285714286,2.0,20.0,7,130,11,10,0,0.5555555555555556,0.4153846153846154,9.571428571428571,0.6846153846153846,0,1
3.9759036144578315,1.9,1.7954545454545454,18.5,10,166,18,14,1,0.44642857142857145,0.46987951807228917,8.0,0.6987951807228916,2,4
4.392592592592592,1.588235294117647,2.0,17.470588235294116,17,270,25,31,2,0.6486486486486487,0.4111111111111111,8.058823529411764,0.5703703703703704,1,6
3.9495798319327733,2.142857142857143,2.2758620689655173,19.142857142857142,7,119,7,18,0,0.5833333333333334,0.46218487394957986,8.571428571428571,0.6554621848739496,1,4
4.011111111111111,2.0,1.75,13.25,8,90,8,6,0,0.4666666666666667,0.5222222222222223,5.0,0.7777777777777778,1,0
4.065789473684211,1.2,1.9,16.4,5,76,3,9,0,1.1333333333333333,0.32894736842105265,8.8,0.6842105263157895,0,2
4.045454545454546,1.25,1.6111111111111112,17.75,4,66,4,7,0,1.1538461538461537,0.3787878787878788,9.75,0.7575757575757576,1,0
3.6206896551724137,1.0,1.6363636363636365,6.8,5,29,3,3,0,0.3,0.4827586206896552,3.0,0.8620689655172413,0,0
4.976190476190476,1.375,1.75,6.625,8,42,1,6,0,0.7272727272727273,0.6190476190476191,1.625,0.8333333333333334,0,2
3.8475336322869955,1.9411764705882353,1.606060606060606,15.058823529411764,17,223,26,15,0,0.5,0.42152466367713004,6.823529411764706,0.6278026905829597,4,1
4.030769230769231,1.875,1.8125,18.125,8,130,19,13,2,0.47619047619047616,0.4230769230769231,8.375,0.6846153846153846,1,0
4.169811320754717,2.3,1.9310344827586208,12.9,10,106,11,19,0,0.7096774193548387,0.5188679245283019,4.1,0.7075471698113207,0,3
3.9558823529411766,3.375,2.1794871794871793,20.375,8,136,8,12,0,0.6341463414634146,0.47058823529411764,8.125,0.6838235294117647,2,1
4.25,2.0,2.09375,15.6,10,136,10,17,0,0.8421052631578947,0.4632352941176471,6.4,0.7279411764705882,2,2
3.9176470588235293,1.3333333333333333,1.84,15.5,6,85,6,10,0,0.6086956521739131,0.43529411764705883,7.5,0.6941176470588235,1,0
4.093333333333334,2.0,1.75,20.75,4,75,10,8,0,0.6363636363636364,0.4666666666666667,9.75,0.76,1,0
4.6923076923076925,1.6666666666666667,2.3333333333333335,10.333333333333334,3,26,4,3,0,0.7777777777777778,0.6538461538461539,3.0,0.9615384615384616,0,1
4.5058823529411764,6.333333333333333,2.125,34.666666666666664,3,85,5,5,0,0.5652173913043478,0.5647058823529412,10.666666666666666,0.8823529411764706,1,4
4.490196078431373,1.7142857142857142,1.75,9.0,7,51,4,6,0,0.631578947368421,0.5294117647058824,3.2857142857142856,0.9019607843137255,0,1
4.2015503875969,2.7142857142857144,1.972972972972973,21.142857142857142,7,129,14,10,0,0.34210526315789475,0.4418604651162791,9.0,0.6666666666666666,2,2
3.967741935483871,2.3333333333333335,2.0,23.0,3,62,7,8,0,0.631578947368421,0.5645161290322581,8.333333333333334,0.8548387096774194,3,1
3.9876543209876543,1.7777777777777777,1.6,10.777777777777779,9,81,13,2,0,0.2,0.49382716049382713,4.333333333333333,0.7901234567901234,4,2
4.288888888888889,2.0,3.0,17.0,3,45,3,4,1,0.3333333333333333,0.5111111111111111,7.0,0.8,0,0
4.103896103896104,1.2,1.6521739130434783,8.9,10,77,9,8,0,0.6521739130434783,0.5584415584415584,3.1,0.8181818181818182,1,2
4.543859649122807,1.8,1.8888888888888888,13.2,5,57,3,6,0,0.4,0.5087719298245614,5.2,0.7719298245614035,0,1
4.714285714285714,1.6,1.8461538461538463,12.8,5,56,4,6,0,1.0909090909090908,0.5178571428571429,5.0,0.7678571428571429,1,2
4.375,1.0,2.0,9.0,1,8,0,2,0,1.0,0.625,3.0,1.0,0,0
4.0638297872340425,4.0,2.1538461538461537,19.666666666666668,3,47,3,8,0,0.5555555555555556,0.46808510638297873,7.666666666666667,0.8723404255319149,0,2
4.157894736842105,1.0909090909090908,1.9444444444444444,11.454545454545455,11,114,7,13,0,0.6,0.4473684210526316,4.636363636363637,0.6403508771929824,0,0
4.1720930232558135,1.1,2.0714285714285716,11.85,20,215,15,27,2,0.7457627118644068,0.42790697674418604,4.9,0.6046511627906976,3,1
4.300884955752212,1.5,2.0,15.625,8,113,10,12,0,0.5135135135135135,0.5398230088495575,6.125,0.7522123893805309,0,1
3.8,2.0,2.0,27.0,1,25,2,2,0,0.5,0.48,13.0,1.0,0,0
4.163265306122449,1.6666666666666667,1.8125,9.833333333333334,6,49,7,6,1,0.625,0.5102040816326531,3.6666666666666665,0.8775510204081632,0,1
4.1,2.0,2.2439024390243905,23.25,8,170,18,14,2,0.4423076923076923,0.40588235294117647,11.25,0.5882352941176471,3,1
3.6666666666666665,1.0,2.0,7.0,1,6,1,0,0,0.0,0.5,3.0,0.8333333333333334,0,0
4.0,1.5,1.75,14.0,2,25,4,2,0,0.4,0.56,5.5,0.92,0,0
3.874493927125506,2.5384615384615383,1.5571428571428572,21.53846153846154,13,247,28,22,0,0.4925373134328358,0.3684210526315789,10.538461538461538,0.5668016194331984,6,1
4.653846153846154,2.6666666666666665,1.9,20.0,6,104,11,12,3,0.42857142857142855,0.4807692307692308,8.0,0.7115384615384616,0,2
4.504464285714286,6.166666666666667,1.9047619047619047,43.5,6,224,25,15,0,0.345679012345679,0.45535714285714285,16.833333333333332,0.6428571428571429,2,2
4.4068627450980395,2.5714285714285716,2.1403508771929824,17.142857142857142,14,204,22,27,1,0.49295774647887325,0.4019607843137255,6.928571428571429,0.5931372549019608,0,6
3.878640776699029,1.2,2.06,21.8,10,206,17,20,0,0.4576271186440678,0.39805825242718446,11.7,0.6116504854368932,1,2
4.1521739130434785,1.6666666666666667,1.8571428571428572,9.333333333333334,6,46,2,6,0,0.6923076923076923,0.5,3.5,0.8260869565217391,1,1
4.305882352941176,3.8,2.2083333333333335,20.8,5,85,6,13,0,0.7391304347826086,0.5294117647058824,7.6,0.7529411764705882,0,0
4.333333333333333,2.0,1.5,8.0,1,6,0,2,0,1.0,0.6666666666666666,2.0,1.0,0,0
4.0,1.25,1.75,6.75,4,22,2,4,0,0.5,0.5909090909090909,2.25,1.0,1,0
4.3604651162790695,1.5,2.1,12.25,8,86,13,9,1,0.5,0.5465116279069767,4.875,0.8255813953488372,1,2
4.065217391304348,2.0,1.7466666666666666,14.0,23,276,35,21,2,0.39361702127659576,0.41304347826086957,5.913043478260869,0.5543478260869565,5,3
4.056818181818182,1.6666666666666667,1.7,16.333333333333332,6,88,8,9,0,0.7083333333333334,0.4431818181818182,7.666666666666667,0.7386363636363636,1,3
4.1347708894878705,1.92,1.9090909090909092,16.76,25,371,34,48,1,0.5892857142857143,0.38274932614555257,7.08,0.5202156334231806,3,3
4.166666666666667,3.3,1.6666666666666667,18.3,10,150,16,10,1,0.43902439024390244,0.4533333333333333,7.1,0.7,1,2
4.611111111111111,1.5,1.1428571428571428,19.5,2,36,3,5,0,1.4444444444444444,0.5277777777777778,8.0,0.8055555555555556,1,1
4.258823529411765,1.3846153846153846,1.7,14.461538461538462,13,170,25,14,0,0.6875,0.4,6.769230769230769,0.5941176470588235,1,2
4.2827586206896555,1.4545454545454546,1.7179487179487178,14.636363636363637,11,145,13,14,1,0.5909090909090909,0.41379310344827586,6.818181818181818,0.6482758620689655,2,2
3.948717948717949,0.8,2.3333333333333335,8.6,5,39,3,9,0,1.2,0.5128205128205128,3.4,0.8461538461538461,1,0
3.863095238095238,1.6923076923076923,1.697674418604651,14.615384615384615,13,168,14,19,0,0.7560975609756098,0.4166666666666667,6.384615384615385,0.6130952380952381,2,3
4.641025641025641,1.6666666666666667,1.6153846153846154,14.666666666666666,3,39,3,4,1,0.5833333333333334,0.48717948717948717,6.666666666666667,0.9743589743589743,0,1
4.1655629139072845,2.1333333333333333,2.275,12.2,15,151,8,13,0,0.35185185185185186,0.5033112582781457,4.066666666666666,0.6887417218543046,0,0
4.509803921568627,2.8,2.0,23.2,5,102,7,12,1,0.5151515151515151,0.47058823529411764,10.2,0.7352941176470589,0,1
4.117241379310345,2.0,1.7692307692307692,20.125,8,145,19,7,1,0.35294117647058826,0.503448275862069,8.125,0.7448275862068966,3,3
3.91044776119403,2.142857142857143,1.7402597402597402,14.904761904761905,21,268,30,18,0,0.4050632911392405,0.3917910447761194,6.571428571428571,0.5634328358208955,1,2
4.045454545454546,1.5,1.8333333333333333,18.0,4,66,7,7,0,0.6111111111111112,0.5151515151515151,7.75,0.803030303030303,3,1
4.571428571428571,1.8,2.25,13.0,5,56,3,14,0,0.7894736842105263,0.5892857142857143,4.4,0.8392857142857143,0,1
4.178861788617886,1.7,1.7352941176470589,14.0,10,123,9,22,1,0.9428571428571428,0.4796747967479675,6.0,0.7073170731707317,0,1
3.735294117647059,1.4,1.45,15.0,5,68,5,6,0,0.4444444444444444,0.4852941176470588,6.6,0.7794117647058824,2,0
3.6037735849056602,2.0,1.588235294117647,28.5,2,53,6,4,0,0.3333333333333333,0.33962264150943394,16.5,0.6981132075471698,0,2
4.907514450867052,3.1666666666666665,2.297872340425532,17.583333333333332,12,173,15,30,0,0.7777777777777778,0.4797687861271676,5.75,0.6647398843930635,2,4
4.433333333333334,2.0714285714285716,1.9206349206349207,19.214285714285715,14,240,23,21,1,0.5064935064935064,0.39166666666666666,9.071428571428571,0.5958333333333333,4,8
4.0753246753246755,3.263157894736842,1.9626168224299065,23.526315789473685,19,385,38,36,1,0.43846153846153846,0.4103896103896104,9.368421052631579,0.548051948051948,5,6
4.137741046831956,2.142857142857143,1.6761904761904762,19.428571428571427,21,363,47,17,4,0.3611111111111111,0.33608815426997246,9.047619047619047,0.47107438016528924,5,6
4.062857142857143,1.2307692307692308,1.8,14.692307692307692,13,175,26,12,3,0.3709677419354839,0.3942857142857143,7.076923076923077,0.6057142857142858,2,1
4.10752688172043,2.782608695652174,1.9934640522875817,27.043478260869566,23,558,70,52,2,0.3380952380952381,0.3835125448028674,11.565217391304348,0.4982078853046595,10,9
4.064516129032258,1.5714285714285714,1.9285714285714286,19.285714285714285,7,124,17,10,1,0.6571428571428571,0.4435483870967742,9.0,0.7096774193548387,1,1
4.002016129032258,2.0697674418604652,1.9593495934959348,13.604651162790697,43,496,53,45,3,0.5094339622641509,0.39314516129032256,5.232558139534884,0.5060483870967742,5,7
4.074866310160428,1.4166666666666667,2.0217391304347827,17.0,12,187,17,19,0,0.6037735849056604,0.42245989304812837,7.25,0.6042780748663101,3,2
4.5588235294117645,2.0,1.7142857142857142,13.333333333333334,9,102,8,10,0,0.6206896551724138,0.4803921568627451,5.333333333333333,0.7549019607843137,1,4
3.9885057471264367,1.6,1.6538461538461537,10.3,10,87,11,7,0,0.4117647058823529,0.5402298850574713,3.3,0.7701149425287356,0,3
3.967032967032967,1.1538461538461537,1.7254901960784315,15.153846153846153,13,182,24,12,4,0.38596491228070173,0.3956043956043956,7.384615384615385,0.5989010989010989,1,1
4.097222222222222,1.3333333333333333,1.6666666666666667,19.333333333333332,12,216,28,19,2,0.4264705882352941,0.3888888888888889,9.0,0.5879629629629629,4,4
3.8295454545454546,1.4285714285714286,2.0,14.0,7,88,7,5,0,0.44,0.45454545454545453,6.285714285714286,0.6931818181818182,0,0
3.95702005730659,1.434782608695652,1.5268817204301075,16.608695652173914,23,349,54,22,0,0.47115384615384615,0.3495702005730659,8.521739130434783,0.5157593123209169,6,4
4.061224489795919,1.0,1.7272727272727273,8.0,7,49,10,3,1,0.5555555555555556,0.46938775510204084,3.5714285714285716,0.7755102040816326,0,1
4.0625,0.8,1.7333333333333334,13.6,5,64,6,7,0,0.5909090909090909,0.5,5.6,0.78125,0,0
4.178461538461539,2.55,1.735632183908046,18.8,20,325,39,26,3,0.6451612903225806,0.42153846153846153,7.5,0.6,4,7
3.8292682926829267,1.0,2.111111111111111,11.25,4,41,3,5,0,1.0909090909090908,0.4634146341463415,5.25,0.8780487804878049,0,0
4.159722222222222,1.4285714285714286,2.3125,22.0,7,144,16,14,0,0.46808510638297873,0.5069444444444444,7.714285714285714,0.6944444444444444,3,5
3.9072164948453607,2.0,1.7346938775510203,23.555555555555557,9,194,20,18,3,0.5471698113207547,0.4329896907216495,11.222222222222221,0.6443298969072165,4,0
3.772357723577236,2.8,1.8857142857142857,27.4,5,123,13,8,0,0.28205128205128205,0.4634146341463415,12.6,0.7235772357723578,1,5
4.086956521739131,3.0,1.736842105263158,20.25,4,69,5,6,0,0.7058823529411765,0.43478260869565216,9.5,0.7971014492753623,2,4
4.422310756972111,2.3636363636363638,1.8857142857142857,25.181818181818183,11,251,24,21,2,0.43023255813953487,0.44223107569721115,10.818181818181818,0.6095617529880478,2,7
4.213872832369942,1.6,1.6222222222222222,13.133333333333333,15,173,18,18,2,0.660377358490566,0.45664739884393063,5.466666666666667,0.653179190751445,2,1
5.288888888888889,2.0,2.3333333333333335,9.5,6,45,2,3,0,0.3333333333333333,0.7333333333333333,2.0,0.9777777777777777,0,3
3.9224137931034484,1.7142857142857142,2.0,18.285714285714285,7,116,9,9,1,0.6363636363636364,0.4482758620689655,8.857142857142858,0.7155172413793104,0,4
4.076335877862595,3.0,1.8285714285714285,19.375,24,393,40,19,2,0.504424778761062,0.39185750636132316,8.416666666666666,0.5267175572519084,8,4
5.169014084507042,1.7,1.9047619047619047,8.8,10,71,9,7,0,0.20512820512820512,0.5774647887323944,2.2,0.7464788732394366,0,1
3.9310344827586206,1.0,1.8571428571428572,10.666666666666666,6,58,4,9,0,0.7647058823529411,0.46551724137931033,4.666666666666667,0.7758620689655172,0,2
4.3257328990228014,1.8,2.0114942528735633,22.266666666666666,15,307,30,23,1,0.35051546391752575,0.4364820846905538,9.6,0.5700325732899023,4,13
3.9911504424778763,3.1176470588235294,1.8333333333333333,16.41176470588235,17,226,23,14,1,0.4788732394366197,0.4469026548672566,6.0,0.6637168141592921,2,3
4.078571428571428,1.4545454545454546,1.511111111111111,14.181818181818182,11,140,22,9,0,0.3333333333333333,0.4142857142857143,6.818181818181818,0.6714285714285714,2,7
4.647058823529412,2.2,1.9583333333333333,22.6,5,102,10,11,4,0.9333333333333333,0.49019607843137253,9.4,0.7352941176470589,1,1
4.202312138728324,3.2857142857142856,1.837837837837838,28.0,7,173,19,16,0,0.6458333333333334,0.3930635838150289,13.142857142857142,0.630057803468208,4,1
4.107142857142857,0.8,1.875,6.4,5,28,3,1,0,0.4,0.5357142857142857,2.2,0.8571428571428571,0,0
4.06280193236715,2.5,2.0357142857142856,17.285714285714285,14,207,18,19,1,0.5166666666666667,0.45410628019323673,7.285714285714286,0.6473429951690821,3,2
4.508474576271187,1.6,1.9166666666666667,13.4,5,59,7,6,1,0.6875,0.3898305084745763,6.8,0.7796610169491526,0,0
4.3307692307692305,1.875,1.78125,18.125,8,130,11,12,0,0.8285714285714286,0.4461538461538462,8.5,0.676923076923077,3,0
4.0,1.6666666666666667,2.125,13.666666666666666,3,36,2,2,0,1.1666666666666667,0.4722222222222222,5.666666666666667,0.8333333333333334,0,0
4.209090909090909,1.7777777777777777,1.903225806451613,14.0,9,110,7,15,0,0.7241379310344828,0.4909090909090909,6.222222222222222,0.7636363636363637,0,1
4.091121495327103,2.5789473684210527,1.7476635514018692,25.105263157894736,19,428,51,46,3,0.7107438016528925,0.3878504672897196,11.263157894736842,0.5116822429906542,4,5
3.9130434782608696,2.473684210526316,1.8584905660377358,21.842105263157894,19,368,49,19,4,0.288,0.37771739130434784,9.421052631578947,0.5244565217391305,0,6
3.9851851851851854,1.631578947368421,1.6764705882352942,8.736842105263158,19,135,13,9,1,0.43902439024390244,0.5481481481481482,2.9473684210526314,0.7703703703703704,2,1
4.521739130434782,2.1666666666666665,1.9090909090909092,9.833333333333334,6,46,8,7,0,0.5555555555555556,0.6521739130434783,2.6666666666666665,0.9347826086956522,1,1
4.553672316384181,2.0,1.9375,16.75,12,177,22,21,4,0.5,0.480225988700565,6.916666666666667,0.655367231638418,0,3
4.360215053763441,2.076923076923077,2.276595744680851,16.384615384615383,13,186,16,21,0,0.5737704918032787,0.45698924731182794,6.538461538461538,0.6344086021505376,1,0
4.571428571428571,3.25,1.6428571428571428,15.5,4,49,6,2,0,0.3333333333333333,0.42857142857142855,6.25,0.7755102040816326,0,0
4.267942583732057,2.230769230769231,1.8,18.307692307692307,13,209,24,20,1,0.6333333333333333,0.41626794258373206,8.076923076923077,0.6076555023923444,3,3
4.034782608695652,1.3333333333333333,2.0,14.11111111111111,9,115,11,10,0,0.4864864864864865,0.41739130434782606,6.666666666666667,0.7043478260869566,3,2
4.3580246913580245,2.0,1.8571428571428572,13.571428571428571,7,81,11,7,0,0.5,0.5555555555555556,4.857142857142857,0.8518518518518519,2,3
4.0,2.0,1.25,23.0,1,21,3,0,0,0.14285714285714285,0.5714285714285714,5.0,0.7619047619047619,0,0
4.177884615384615,2.6666666666666665,2.215686274509804,20.0,12,208,23,12,1,0.32786885245901637,0.4855769230769231,7.416666666666667,0.6490384615384616,2,4
4.295880149812734,2.2,1.9610389610389611,12.88,25,267,29,15,2,0.2916666666666667,0.48314606741573035,4.76,0.6441947565543071,2,8
4.39622641509434,1.5,1.6153846153846154,14.75,4,53,4,5,2,0.5714285714285714,0.5471698113207547,5.25,0.8301886792452831,0,0
4.869565217391305,2.3333333333333335,2.3076923076923075,17.666666666666668,3,46,3,4,0,0.4166666666666667,0.5434782608695652,6.333333333333333,0.7608695652173914,0,3
